193, 216, 36, 79
191, 215, 37, 78
188, 217, 38, 79
188, 218, 38, 79
187, 219, 37, 78
185, 223, 37, 76
184, 228, 37, 75
182, 228, 40, 71
182, 230, 42, 68
184, 231, 43, 67
186, 232, 43, 67
187, 232, 43, 67
184, 233, 47, 65
181, 228, 51, 63
179, 227, 52, 64
202, 218, 53, 65
200, 216, 54, 66
198, 216, 55, 66
195, 216, 55, 67
195, 216, 56, 67
196, 217, 57, 66
197, 216, 58, 67
204, 224, 59, 68
210, 231, 53, 74
214, 231, 49, 79
221, 229, 47, 82
224, 229, 46, 82
229, 231, 45, 82
235, 230, 45, 81
241, 228, 45, 81
245, 226, 46, 81
249, 225, 47, 81
253, 226, 47, 81
255, 226, 47, 82
258, 227, 48, 82
262, 229, 48, 83
266, 230, 47, 83
269, 233, 49, 81
274, 234, 49, 81
278, 234, 48, 80
282, 235, 48, 79
284, 235, 48, 78
285, 236, 48, 78
287, 237, 48, 78
286, 236, 47, 79
286, 236, 47, 80
284, 235, 48, 80
283, 235, 48, 81
283, 235, 48, 81
282, 235, 49, 82
280, 233, 49, 84
278, 231, 50, 85
278, 228, 50, 85
276, 227, 51, 86
274, 227, 50, 88
274, 234, 49, 89
273, 235, 48, 90
270, 237, 50, 89
267, 240, 55, 85
257, 244, 59, 81
257, 248, 57, 81
254, 250, 57, 81
253, 251, 57, 80
250, 253, 59, 77
243, 252, 59, 77
234, 250, 59, 76
228, 249, 57, 75
223, 249, 58, 73
221, 249, 58, 72
218, 250, 58, 71
211, 249, 57, 70
202, 251, 56, 70
199, 253, 56, 69
190, 253, 57, 69
184, 254, 58, 68
178, 254, 58, 68
170, 253, 56, 69
166, 254, 54, 68
164, 255, 54, 67
158, 254, 54, 66
154, 254, 55, 65
144, 253, 54, 66
142, 256, 55, 65
139, 258, 57, 65
135, 260, 59, 66
128, 246, 53, 72
126, 234, 48, 76
123, 228, 45, 79
117, 222, 44, 80
116, 224, 42, 82
114, 222, 42, 82
112, 221, 43, 82
108, 219, 43, 83
108, 213, 44, 82
106, 215, 46, 81
107, 215, 47, 80
107, 215, 47, 80
107, 216, 46, 81
106, 211, 45, 80
107, 213, 44, 80
110, 213, 44, 81
113, 210, 43, 82
113, 207, 43, 85
114, 205, 45, 87
117, 202, 45, 89
119, 196, 45, 89
119, 201, 46, 90
122, 202, 46, 91
127, 202, 44, 92
134, 201, 44, 93
139, 198, 43, 94
142, 194, 41, 94
145, 193, 42, 92
148, 193, 42, 93
151, 191, 42, 95
156, 190, 41, 96
158, 189, 41, 97
159, 187, 42, 97
162, 188, 42, 97
165, 189, 43, 97
172, 188, 43, 96
174, 185, 44, 95
177, 181, 44, 92
178, 182, 44, 92
181, 182, 45, 92
185, 180, 45, 93
186, 179, 46, 92
187, 180, 46, 90
192, 181, 45, 91
195, 179, 44, 90
200, 179, 43, 90
203, 176, 42, 89
205, 171, 41, 90
206, 170, 40, 90
207, 170, 41, 91
207, 169, 42, 90
209, 167, 42, 90
209, 167, 43, 88
210, 167, 44, 86
211, 167, 44, 87
214, 166, 44, 88
214, 167, 45, 87
216, 166, 44, 88
218, 165, 44, 87
220, 162, 43, 87
222, 162, 43, 87
223, 159, 42, 86
225, 162, 42, 87
226, 163, 41, 88
229, 164, 41, 89
232, 163, 41, 90
233, 166, 41, 91
233, 166, 42, 92
235, 168, 43, 92
236, 169, 43, 92
237, 168, 44, 91
237, 167, 47, 88
238, 168, 48, 87
240, 167, 48, 86
242, 167, 48, 86
245, 169, 48, 85
248, 166, 48, 87
250, 164, 47, 87
254, 163, 45, 88
257, 161, 42, 90
263, 160, 39, 93
265, 158, 39, 94
267, 157, 39, 96
269, 158, 39, 96
272, 159, 39, 97
272, 160, 40, 96
274, 160, 41, 98
274, 161, 42, 98
272, 159, 45, 95
271, 160, 48, 94
271, 159, 50, 93
267, 168, 56, 90
266, 167, 61, 89
266, 166, 63, 88
266, 164, 64, 89
268, 158, 61, 92
271, 155, 58, 95
273, 153, 53, 99
274, 150, 48, 104
277, 144, 45, 108
276, 144, 44, 110
277, 144, 42, 111
278, 143, 41, 111
278, 143, 41, 108
278, 145, 41, 105
277, 149, 40, 103
277, 152, 40, 101
278, 153, 39, 99
279, 156, 39, 98
278, 156, 38, 97
278, 158, 38, 95
278, 160, 39, 92
276, 163, 40, 91
277, 164, 39, 91
280, 163, 38, 90
282, 162, 38, 91
283, 161, 37, 93
281, 162, 38, 93
280, 162, 39, 94
281, 161, 39, 96
280, 164, 39, 96
279, 164, 40, 97
279, 166, 40, 97
278, 166, 41, 98
280, 167, 41, 98
280, 168, 41, 98
280, 167, 41, 98
280, 166, 41, 98
278, 170, 42, 97
277, 171, 41, 97
277, 170, 40, 97
278, 170, 39, 97
278, 169, 37, 100
278, 165, 35, 103
277, 168, 35, 101
278, 170, 35, 102
278, 170, 35, 103
276, 171, 36, 102
275, 171, 37, 102
272, 171, 38, 103
271, 173, 39, 104
269, 173, 39, 105
267, 173, 39, 105
265, 172, 38, 107
265, 169, 36, 108
265, 167, 35, 108
263, 169, 35, 106
261, 170, 35, 106
259, 170, 35, 105
257, 172, 35, 106
255, 174, 34, 107
253, 176, 34, 108
251, 177, 35, 109
246, 179, 36, 107
245, 181, 36, 107
242, 183, 36, 106
240, 184, 36, 107
238, 184, 37, 106
234, 187, 39, 105
232, 188, 40, 105
229, 188, 42, 106
226, 188, 42, 107
223, 188, 43, 108
222, 187, 43, 109
219, 184, 44, 110
218, 184, 45, 113
215, 184, 47, 115
212, 183, 48, 119
212, 183, 50, 120
212, 186, 51, 122
205, 185, 51, 123
204, 187, 53, 120
199, 191, 52, 120
196, 186, 53, 120
194, 187, 53, 119
191, 188, 54, 118
191, 189, 53, 116
188, 190, 53, 115
186, 191, 52, 113
185, 189, 51, 113
184, 186, 50, 112
184, 184, 48, 113
187, 185, 47, 114
186, 185, 46, 113
186, 184, 46, 112
187, 184, 46, 112
187, 185, 46, 111
189, 187, 46, 112
189, 188, 46, 113
189, 187, 46, 113
189, 186, 47, 112
187, 185, 49, 112
185, 185, 51, 111
184, 183, 52, 112
184, 183, 53, 111
183, 182, 55, 112
177, 180, 57, 112
177, 176, 57, 114
178, 173, 58, 116
179, 175, 59, 118
180, 180, 58, 120
182, 181, 56, 122
183, 181, 53, 126
185, 181, 51, 128
185, 181, 50, 128
187, 180, 49, 128
186, 179, 48, 129
184, 179, 48, 129
183, 181, 49, 129
182, 184, 49, 126
179, 188, 51, 123
176, 189, 52, 121
174, 190, 52, 119
174, 191, 53, 116
173, 192, 52, 112
173, 192, 51, 109
171, 191, 50, 107
168, 192, 50, 103
164, 193, 50, 101
161, 196, 50, 100
158, 199, 49, 99
154, 200, 48, 100
152, 202, 46, 103
150, 197, 46, 104
149, 200, 45, 105
147, 200, 43, 108
146, 202, 42, 109
145, 201, 41, 111
145, 199, 41, 112
143, 199, 41, 112
141, 199, 41, 110
140, 200, 41, 109
138, 199, 42, 107
137, 198, 42, 105
137, 199, 42, 103
131, 202, 41, 102
131, 202, 40, 100
130, 203, 40, 100
130, 204, 39, 99
128, 203, 39, 98
128, 204, 39, 97
127, 205, 39, 97
129, 205, 39, 97
129, 204, 39, 96
129, 204, 39, 96
129, 204, 40, 96
130, 203, 40, 96
131, 204, 40, 96
133, 206, 40, 95
134, 206, 40, 95
135, 208, 40, 95
136, 209, 40, 97
139, 209, 39, 98
139, 211, 39, 99
142, 213, 39, 99
141, 211, 39, 100
143, 212, 39, 100
143, 213, 39, 99
144, 214, 39, 99
144, 214, 39, 98
144, 216, 39, 97
144, 216, 39, 97
143, 216, 38, 96
143, 215, 38, 96
143, 216, 37, 95
143, 217, 37, 93
142, 215, 37, 92
141, 216, 36, 90
140, 217, 36, 89
139, 217, 36, 89
139, 216, 36, 88
139, 216, 36, 88
138, 216, 35, 89
137, 217, 35, 89
137, 218, 35, 89
137, 218, 35, 89
138, 216, 35, 90
138, 215, 36, 91
138, 214, 36, 92
139, 214, 36, 93
139, 214, 36, 94
139, 214, 36, 96
140, 215, 36, 96
142, 216, 35, 97
144, 215, 35, 98
145, 215, 35, 98
146, 215, 35, 99
147, 214, 35, 100
146, 216, 36, 100
146, 218, 36, 100
146, 220, 35, 100
147, 221, 35, 101
148, 221, 35, 102
150, 223, 34, 102
150, 223, 34, 103
150, 223, 35, 103
150, 224, 35, 102
152, 225, 35, 102
152, 225, 35, 103
152, 224, 36, 103
152, 224, 36, 103
152, 225, 36, 103
152, 225, 36, 102
151, 226, 36, 101
152, 227, 36, 101
151, 229, 37, 101
153, 230, 36, 102
153, 230, 36, 102
152, 232, 36, 101
152, 231, 37, 101
150, 229, 38, 102
150, 229, 38, 103
150, 228, 38, 105
151, 224, 39, 106
151, 223, 39, 105
151, 221, 40, 104
152, 220, 40, 102
152, 221, 40, 101
152, 221, 41, 99
153, 219, 41, 99
154, 219, 40, 99
155, 217, 40, 100
156, 218, 40, 98
158, 218, 41, 98
159, 218, 41, 98
159, 219, 41, 98
160, 217, 41, 99
159, 217, 41, 100
160, 217, 41, 101
159, 218, 41, 102
160, 218, 42, 103
160, 217, 41, 104
161, 218, 42, 104
160, 218, 42, 104
161, 219, 42, 105
163, 219, 41, 106
165, 219, 41, 107
166, 221, 41, 106
165, 221, 42, 106
167, 222, 42, 106
168, 223, 41, 106
168, 224, 41, 106
168, 226, 41, 105
170, 226, 41, 104
170, 227, 41, 103
173, 230, 41, 101
174, 229, 41, 101
176, 229, 40, 100
180, 231, 39, 99
181, 230, 39, 99
184, 229, 38, 98
185, 229, 38, 97
188, 228, 37, 97
191, 227, 37, 97
191, 226, 37, 97
194, 227, 37, 96
195, 227, 37, 97
196, 228, 38, 96
198, 228, 38, 96
199, 227, 39, 96
201, 224, 39, 96
201, 223, 40, 96
204, 221, 39, 97
206, 219, 39, 98
208, 219, 39, 98
210, 217, 39, 97
211, 216, 39, 96
212, 218, 39, 95
216, 219, 39, 96
216, 221, 40, 95
221, 224, 39, 96
226, 227, 38, 97
230, 228, 39, 97
234, 228, 39, 96
237, 231, 40, 95
243, 231, 40, 95
249, 231, 43, 93
251, 232, 46, 91
259, 232, 46, 91
262, 225, 47, 91
271, 226, 47, 91
274, 224, 46, 93
277, 225, 47, 92
279, 237, 49, 91
287, 242, 48, 92
296, 238, 47, 95
307, 219, 46, 96
315, 221, 46, 95
318, 220, 47, 95
322, 220, 46, 95
332, 220, 45, 94
336, 215, 43, 92
345, 219, 44, 88
354, 221, 45, 86
371, 212, 46, 84
370, 197, 47, 85
372, 196, 49, 85
371, 192, 49, 83
378, 200, 49, 84
395, 219, 47, 85
404, 224, 44, 88
411, 231, 44, 88
413, 227, 42, 91
416, 224, 40, 94
419, 225, 39, 97
420, 223, 38, 102
424, 218, 37, 106
418, 213, 38, 106
416, 210, 39, 107
411, 205, 40, 107
407, 201, 43, 103
405, 204, 45, 103
403, 206, 46, 104
400, 208, 47, 106
398, 209, 49, 107
394, 208, 50, 109
392, 203, 51, 110
385, 197, 50, 112
384, 189, 49, 115
380, 187, 48, 117
376, 185, 47, 118
370, 184, 46, 119
366, 182, 46, 118
363, 183, 46, 119
360, 183, 46, 119
357, 185, 46, 118
354, 186, 46, 119
353, 184, 47, 120
351, 182, 47, 121
349, 181, 49, 120
348, 183, 50, 118
347, 181, 51, 118
348, 179, 51, 118
346, 182, 51, 118
346, 178, 49, 119
344, 177, 49, 118
343, 176, 48, 116
343, 171, 47, 114
343, 170, 46, 113
344, 168, 46, 112
344, 169, 46, 111
343, 169, 46, 112
343, 168, 45, 111
344, 168, 44, 108
345, 170, 43, 107
344, 172, 42, 106
342, 176, 42, 105
343, 176, 42, 105
343, 178, 41, 104
341, 180, 41, 103
340, 180, 40, 103
340, 179, 39, 103
339, 179, 39, 103
338, 180, 39, 103
337, 181, 39, 103
335, 183, 40, 102
334, 184, 40, 101
334, 184, 40, 101
334, 185, 39, 99
334, 185, 39, 98
333, 187, 39, 98
331, 188, 38, 99
330, 188, 38, 99
327, 188, 38, 99
325, 186, 39, 99
323, 184, 39, 100
322, 181, 40, 100
320, 179, 40, 102
318, 179, 41, 102
318, 179, 41, 103
317, 178, 41, 104
316, 178, 41, 104
315, 178, 42, 106
313, 180, 42, 107
313, 180, 42, 108
311, 183, 43, 109
309, 185, 44, 110
307, 186, 44, 110
306, 186, 45, 111
302, 187, 46, 113
300, 185, 48, 114
297, 184, 49, 114
294, 186, 50, 114
293, 184, 51, 115
289, 182, 52, 116
289, 182, 52, 117
287, 179, 53, 118
285, 179, 54, 118
286, 178, 54, 119
