140, 88, 45, 59
140, 85, 45, 59
139, 84, 45, 58
137, 83, 44, 58
136, 80, 44, 59
134, 77, 44, 60
135, 74, 44, 60
133, 75, 45, 59
132, 76, 45, 59
129, 77, 46, 59
129, 78, 47, 59
125, 80, 47, 59
120, 78, 47, 60
119, 77, 46, 60
119, 75, 47, 60
120, 75, 47, 61
122, 78, 47, 61
124, 80, 47, 62
126, 82, 47, 62
131, 83, 47, 63
134, 82, 47, 63
136, 81, 47, 63
140, 75, 46, 64
141, 76, 46, 64
141, 75, 46, 65
137, 77, 47, 64
138, 77, 48, 65
138, 80, 48, 65
140, 80, 49, 66
140, 80, 51, 67
140, 81, 52, 67
139, 80, 54, 68
141, 80, 56, 69
141, 72, 58, 71
140, 72, 60, 74
140, 73, 62, 77
142, 73, 63, 79
144, 72, 64, 81
153, 73, 66, 83
152, 84, 68, 84
142, 87, 70, 85
141, 88, 72, 85
141, 86, 72, 89
139, 86, 74, 89
139, 84, 75, 89
138, 78, 74, 92
135, 79, 73, 92
132, 77, 71, 92
130, 79, 68, 92
130, 81, 66, 92
130, 84, 64, 91
132, 85, 64, 90
134, 86, 63, 89
136, 88, 61, 87
138, 88, 60, 85
142, 84, 59, 84
143, 79, 58, 83
145, 73, 58, 81
147, 71, 57, 79
150, 65, 56, 79
158, 67, 58, 78
167, 69, 60, 78
178, 74, 60, 78
182, 79, 60, 78
180, 82, 60, 77
171, 84, 61, 77
168, 82, 62, 77
165, 78, 62, 78
164, 77, 62, 79
166, 75, 62, 80
170, 75, 62, 81
179, 74, 64, 81
181, 65, 65, 82
191, 67, 66, 84
193, 58, 67, 86
192, 59, 70, 89
202, 59, 71, 91
199, 58, 73, 93
198, 58, 76, 94
185, 60, 78, 94
173, 60, 79, 94
159, 59, 80, 94
154, 61, 79, 93
138, 65, 78, 92
133, 69, 77, 91
127, 69, 74, 92
124, 70, 71, 91
121, 69, 69, 90
116, 67, 68, 88
111, 69, 67, 86
106, 68, 67, 85
100, 67, 66, 83
96, 67, 65, 82
94, 70, 65, 81
90, 70, 66, 80
85, 71, 67, 79
79, 72, 68, 78
67, 75, 69, 78
65, 77, 69, 79
61, 78, 69, 80
57, 82, 70, 79
50, 86, 71, 80
48, 89, 72, 82
46, 93, 76, 83
44, 95, 81, 84
46, 96, 85, 86
52, 96, 89, 89
65, 87, 89, 92
67, 88, 91, 96
71, 92, 92, 99
76, 93, 92, 103
85, 92, 93, 106
90, 92, 92, 108
97, 94, 91, 109
101, 95, 90, 109
102, 93, 90, 109
105, 88, 88, 108
103, 82, 87, 108
107, 75, 84, 106
109, 66, 82, 105
113, 59, 80, 104
114, 55, 78, 102
115, 53, 77, 101
111, 50, 76, 98
106, 50, 76, 95
101, 48, 76, 92
95, 48, 76, 90
92, 48, 74, 89
89, 48, 72, 89
88, 48, 71, 88
86, 48, 71, 88
82, 49, 72, 88
81, 49, 72, 90
81, 50, 73, 90
83, 52, 74, 91
84, 54, 74, 91
84, 58, 75, 92
82, 62, 78, 91
85, 63, 78, 92
93, 64, 79, 92
101, 65, 79, 94
107, 64, 79, 96
116, 62, 79, 97
124, 63, 78, 96
126, 63, 78, 95
126, 62, 77, 94
128, 62, 76, 94
128, 66, 76, 93
132, 68, 75, 93
134, 69, 75, 95
137, 73, 77, 95
138, 76, 79, 94
141, 81, 82, 94
145, 85, 85, 94
146, 89, 88, 93
149, 92, 90, 92
148, 93, 93, 90
140, 93, 95, 90
141, 83, 95, 91
131, 83, 96, 94
131, 85, 97, 95
129, 88, 98, 95
125, 100, 100, 94
122, 101, 102, 94
121, 103, 104, 94
124, 103, 105, 94
