117, 60, 84, 95
116, 61, 85, 92
115, 62, 85, 91
115, 62, 85, 91
115, 61, 84, 90
116, 62, 84, 90
116, 60, 84, 90
116, 60, 84, 91
116, 58, 85, 91
116, 59, 86, 91
117, 58, 86, 91
116, 59, 87, 90
116, 57, 87, 90
115, 57, 87, 90
114, 56, 87, 91
113, 55, 88, 92
112, 56, 88, 92
112, 54, 88, 93
112, 53, 89, 93
111, 51, 89, 94
111, 52, 89, 94
110, 50, 89, 94
109, 49, 90, 95
107, 47, 91, 95
108, 44, 90, 97
106, 44, 92, 97
106, 43, 93, 97
105, 42, 93, 98
104, 41, 94, 98
104, 39, 95, 100
104, 35, 95, 102
100, 33, 97, 102
99, 32, 98, 103
99, 31, 99, 103
97, 30, 100, 105
95, 28, 100, 106
94, 27, 102, 107
93, 28, 103, 107
91, 27, 104, 108
91, 28, 104, 108
91, 27, 105, 108
89, 27, 105, 108
89, 28, 105, 107
87, 27, 105, 107
86, 28, 105, 107
87, 28, 104, 107
85, 28, 105, 107
85, 28, 105, 107
84, 29, 105, 107
85, 28, 105, 107
84, 28, 106, 106
87, 27, 106, 106
89, 28, 105, 105
89, 27, 104, 105
89, 27, 104, 105
90, 27, 105, 105
91, 26, 103, 105
90, 25, 103, 105
92, 26, 102, 105
91, 25, 101, 105
93, 25, 103, 104
94, 27, 104, 102
95, 28, 104, 102
97, 29, 104, 101
100, 30, 104, 100
105, 30, 103, 99
106, 29, 102, 99
108, 29, 100, 98
108, 29, 99, 98
111, 28, 98, 98
113, 28, 98, 98
113, 29, 98, 98
116, 31, 97, 99
116, 32, 96, 99
117, 34, 96, 99
118, 35, 94, 100
119, 37, 93, 101
117, 36, 94, 100
116, 36, 94, 98
114, 34, 95, 96
113, 32, 96, 95
111, 32, 97, 93
111, 29, 98, 93
111, 26, 98, 93
109, 24, 99, 93
110, 30, 98, 92
108, 28, 98, 93
108, 39, 98, 93
111, 39, 96, 95
111, 49, 94, 96
113, 48, 92, 95
112, 44, 92, 95
112, 42, 92, 95
112, 39, 92, 94
111, 37, 93, 95
111, 36, 93, 96
111, 35, 94, 96
109, 34, 95, 97
109, 32, 95, 97
107, 29, 96, 98
108, 30, 97, 97
107, 29, 98, 96
108, 30, 98, 97
108, 30, 98, 97
110, 30, 98, 97
111, 31, 97, 97
112, 30, 97, 98
112, 30, 98, 98
113, 30, 98, 98
113, 30, 97, 98
113, 30, 98, 98
112, 29, 98, 98
112, 28, 98, 98
112, 28, 99, 98
112, 27, 99, 98
111, 29, 99, 97
110, 29, 100, 97
111, 28, 99, 98
109, 28, 99, 98
107, 30, 100, 97
108, 29, 100, 98
108, 29, 100, 98
106, 29, 101, 98
107, 30, 100, 99
108, 31, 100, 99
108, 30, 99, 100
109, 32, 99, 99
108, 30, 99, 98
106, 30, 101, 96
105, 29, 102, 94
106, 29, 103, 93
106, 27, 104, 92
105, 25, 105, 92
106, 25, 104, 91
106, 23, 105, 91
106, 27, 104, 90
106, 24, 104, 89
107, 27, 102, 89
107, 23, 103, 88
108, 27, 102, 88
107, 24, 103, 87
107, 28, 102, 86
107, 24, 103, 86
109, 27, 101, 86
107, 24, 102, 85
109, 26, 101, 85
107, 24, 102, 85
107, 28, 102, 85
108, 24, 102, 85
107, 27, 102, 85
107, 24, 103, 84
107, 28, 102, 85
105, 23, 104, 84
107, 26, 103, 85
106, 24, 104, 86
102, 35, 107, 79
100, 33, 108, 76
100, 33, 109, 75
99, 32, 110, 75
98, 33, 110, 75
99, 32, 110, 75
98, 32, 110, 74
98, 32, 110, 74
98, 32, 110, 75
98, 32, 110, 75
98, 32, 110, 75
99, 32, 111, 75
99, 39, 111, 72
98, 36, 111, 71
99, 34, 111, 72
97, 34, 112, 72
98, 42, 113, 69
99, 38, 111, 70
100, 37, 111, 71
101, 36, 110, 71
100, 44, 111, 70
100, 43, 110, 71
99, 52, 111, 68
99, 52, 110, 67
100, 61, 109, 65
97, 63, 108, 65
99, 69, 105, 64
101, 70, 103, 65
102, 72, 102, 66
109, 70, 94, 73
114, 67, 88, 78
118, 65, 85, 81
118, 63, 84, 83
120, 62, 83, 85
119, 61, 83, 84
119, 60, 83, 85
119, 60, 83, 85
