222, 132, 59, 72
222, 133, 58, 73
217, 133, 58, 73
216, 132, 58, 73
216, 130, 59, 73
214, 129, 59, 72
212, 122, 59, 71
203, 121, 60, 71
202, 112, 60, 71
201, 104, 61, 70
200, 103, 61, 71
197, 100, 60, 73
197, 95, 60, 75
197, 90, 59, 76
194, 86, 61, 75
190, 83, 64, 72
190, 84, 65, 71
189, 84, 65, 70
188, 84, 66, 69
187, 84, 65, 70
187, 85, 64, 72
187, 87, 62, 73
189, 90, 61, 74
190, 92, 60, 75
191, 96, 60, 73
194, 99, 60, 72
196, 103, 61, 71
202, 105, 62, 70
202, 106, 63, 70
202, 108, 62, 71
201, 101, 62, 71
202, 98, 62, 72
204, 90, 61, 74
203, 82, 61, 74
204, 78, 60, 76
205, 75, 60, 77
207, 71, 59, 78
209, 70, 59, 78
211, 70, 59, 78
212, 70, 59, 78
213, 73, 59, 78
212, 76, 60, 78
213, 81, 61, 77
213, 85, 61, 77
211, 90, 62, 77
212, 97, 62, 76
212, 103, 62, 76
214, 108, 62, 75
217, 114, 63, 75
220, 118, 63, 75
221, 121, 64, 75
222, 121, 65, 74
222, 116, 66, 77
227, 111, 65, 79
229, 106, 65, 80
229, 98, 65, 82
235, 93, 61, 86
233, 78, 63, 81
234, 77, 61, 79
232, 77, 61, 74
232, 81, 62, 71
233, 89, 63, 68
233, 94, 64, 65
235, 97, 64, 63
237, 99, 63, 63
238, 100, 63, 64
238, 103, 63, 66
238, 103, 62, 67
240, 103, 61, 69
241, 104, 60, 71
242, 104, 60, 72
244, 108, 59, 72
243, 109, 60, 72
246, 113, 61, 70
246, 114, 63, 71
247, 112, 63, 71
248, 108, 63, 73
249, 102, 63, 76
250, 96, 62, 78
251, 86, 63, 80
251, 76, 64, 81
250, 68, 65, 82
250, 63, 65, 82
251, 59, 65, 82
252, 56, 66, 80
251, 57, 66, 79
253, 58, 66, 78
254, 58, 66, 78
255, 61, 67, 78
256, 63, 67, 77
257, 65, 67, 78
257, 70, 67, 77
256, 72, 66, 78
255, 76, 66, 77
253, 79, 67, 77
250, 81, 66, 78
248, 88, 68, 77
245, 93, 71, 76
240, 94, 72, 76
237, 94, 73, 76
233, 90, 72, 79
232, 80, 71, 81
235, 76, 67, 86
237, 62, 66, 87
242, 53, 67, 87
241, 47, 67, 88
245, 52, 68, 86
248, 63, 70, 85
248, 70, 71, 85
250, 75, 72, 84
250, 80, 73, 82
248, 84, 74, 80
248, 87, 74, 79
246, 89, 74, 79
246, 87, 74, 80
246, 86, 73, 82
244, 85, 72, 84
243, 83, 72, 84
242, 81, 72, 86
238, 86, 72, 86
231, 89, 74, 85
230, 91, 76, 82
231, 94, 77, 81
230, 90, 78, 82
231, 86, 78, 82
231, 79, 79, 84
233, 70, 80, 86
236, 63, 80, 88
240, 60, 79, 88
245, 63, 80, 88
249, 71, 81, 86
253, 81, 83, 83
253, 88, 83, 82
253, 95, 83, 82
255, 99, 83, 79
255, 100, 83, 78
254, 101, 81, 77
254, 101, 80, 78
253, 99, 78, 79
251, 96, 74, 81
251, 98, 73, 82
250, 99, 72, 82
247, 100, 73, 81
240, 102, 74, 80
236, 107, 74, 80
231, 109, 73, 80
229, 106, 72, 83
234, 106, 69, 85
236, 98, 67, 90
240, 89, 65, 95
244, 77, 64, 98
245, 70, 64, 99
247, 63, 69, 95
250, 63, 72, 90
250, 71, 76, 87
252, 80, 79, 83
250, 90, 82, 81
246, 96, 83, 80
247, 102, 85, 80
243, 105, 87, 79
240, 103, 86, 79
237, 98, 85, 80
236, 95, 82, 82
233, 93, 80, 83
231, 92, 79, 84
230, 91, 78, 86
231, 93, 76, 88
225, 96, 76, 87
221, 100, 77, 87
217, 101, 76, 87
217, 99, 76, 88
221, 95, 75, 89
226, 88, 73, 93
227, 80, 72, 95
227, 72, 73, 96
230, 64, 75, 96
232, 62, 76, 95
232, 65, 78, 91
233, 72, 80, 87
233, 78, 80, 86
234, 85, 82, 83
235, 89, 83, 81
232, 92, 84, 80
233, 95, 82, 80
232, 97, 80, 82
230, 96, 78, 83
229, 95, 77, 84
227, 95, 75, 84
226, 97, 75, 85
223, 97, 74, 85
225, 99, 75, 85
221, 99, 76, 84
217, 100, 78, 82
216, 100, 78, 82
214, 95, 79, 82
213, 92, 78, 84
214, 85, 76, 87
215, 72, 75, 89
216, 64, 75, 88
214, 58, 76, 88
213, 53, 76, 87
211, 49, 76, 87
208, 46, 77, 86
209, 46, 77, 85
209, 47, 76, 85
210, 49, 75, 85
211, 52, 75, 84
211, 56, 74, 84
211, 60, 74, 83
213, 66, 73, 83
213, 71, 73, 82
214, 77, 73, 82
214, 82, 73, 81
214, 89, 73, 80
216, 95, 72, 80
217, 99, 72, 81
217, 101, 72, 80
219, 101, 72, 80
219, 99, 72, 80
221, 94, 72, 82
222, 87, 72, 83
224, 77, 72, 84
225, 72, 73, 85
227, 66, 73, 86
228, 57, 73, 86
229, 51, 72, 87
230, 42, 72, 87
233, 37, 71, 87
234, 29, 72, 87
236, 25, 73, 85
239, 25, 74, 83
238, 24, 76, 81
238, 25, 76, 80
240, 27, 77, 79
241, 28, 79, 78
242, 31, 80, 77
242, 34, 81, 77
242, 42, 82, 79
240, 49, 84, 81
240, 54, 85, 82
240, 61, 86, 83
238, 62, 87, 85
232, 61, 87, 87
230, 53, 88, 88
226, 46, 89, 89
220, 38, 90, 89
214, 32, 91, 88
208, 27, 92, 88
204, 24, 92, 88
204, 26, 91, 89
199, 26, 89, 89
196, 28, 89, 88
192, 31, 88, 87
187, 35, 88, 86
185, 38, 87, 86
180, 42, 87, 86
178, 45, 86, 86
177, 48, 85, 86
175, 49, 85, 86
170, 52, 85, 86
169, 58, 85, 85
166, 60, 84, 86
160, 65, 84, 86
156, 71, 84, 85
156, 75, 83, 85
159, 72, 85, 84
163, 69, 85, 83
167, 61, 85, 85
171, 50, 85, 86
174, 40, 84, 88
183, 33, 84, 88
184, 28, 84, 89
185, 24, 84, 89
185, 22, 84, 88
188, 22, 85, 87
190, 20, 86, 87
195, 19, 87, 86
200, 18, 87, 86
205, 20, 87, 85
209, 21, 88, 85
213, 23, 88, 85
215, 28, 88, 84
216, 31, 90, 84
217, 38, 90, 86
222, 47, 89, 87
223, 54, 90, 88
224, 63, 91, 89
224, 67, 91, 90
222, 72, 91, 91
218, 70, 90, 92
209, 60, 90, 93
202, 44, 91, 92
