113, 116, 37, 115
113, 113, 37, 115
112, 116, 36, 112
112, 116, 36, 110
112, 116, 37, 109
113, 118, 36, 108
112, 118, 36, 108
111, 120, 37, 107
114, 117, 37, 108
115, 114, 37, 108
117, 117, 37, 106
118, 117, 37, 106
121, 119, 36, 106
122, 119, 36, 104
124, 120, 35, 103
123, 117, 34, 104
123, 120, 33, 103
121, 121, 34, 103
118, 119, 34, 104
114, 119, 35, 107
111, 120, 35, 107
109, 119, 35, 106
107, 119, 35, 105
104, 116, 35, 106
102, 119, 35, 105
101, 119, 34, 104
101, 119, 34, 104
103, 115, 33, 104
102, 112, 33, 104
99, 109, 34, 102
98, 109, 33, 102
97, 108, 33, 101
95, 106, 33, 102
94, 108, 32, 101
97, 109, 32, 97
98, 108, 31, 95
97, 105, 30, 93
95, 102, 30, 91
94, 104, 29, 89
86, 104, 28, 90
78, 105, 28, 89
75, 105, 28, 88
74, 104, 28, 87
73, 109, 28, 86
73, 115, 28, 85
62, 117, 28, 83
69, 116, 29, 80
69, 108, 28, 79
71, 95, 27, 78
71, 91, 27, 77
72, 90, 27, 77
82, 93, 27, 79
83, 105, 28, 84
92, 122, 28, 84
103, 134, 30, 81
104, 133, 30, 80
113, 125, 29, 80
122, 107, 29, 78
130, 103, 28, 77
130, 106, 29, 79
129, 120, 29, 81
129, 129, 29, 82
120, 143, 30, 80
102, 156, 30, 80
101, 136, 30, 79
94, 118, 29, 79
91, 115, 28, 78
90, 113, 28, 77
87, 119, 28, 77
88, 128, 28, 77
104, 134, 28, 77
106, 131, 29, 76
120, 117, 28, 74
132, 106, 28, 72
140, 100, 27, 70
137, 95, 27, 72
130, 100, 28, 75
128, 114, 28, 77
120, 125, 28, 76
97, 124, 28, 78
97, 115, 28, 77
88, 106, 28, 76
88, 107, 28, 75
90, 114, 27, 74
91, 117, 28, 74
106, 127, 28, 74
117, 130, 28, 74
119, 121, 28, 74
129, 112, 28, 74
137, 108, 28, 75
136, 106, 28, 77
136, 113, 28, 77
138, 129, 28, 75
131, 138, 29, 74
118, 135, 29, 75
118, 133, 28, 73
117, 121, 28, 74
117, 117, 27, 75
112, 115, 27, 76
111, 120, 27, 76
117, 122, 27, 78
120, 127, 27, 78
119, 129, 27, 78
114, 132, 26, 77
113, 123, 26, 74
114, 120, 27, 73
113, 119, 27, 72
111, 119, 27, 72
114, 124, 26, 73
107, 127, 27, 73
92, 119, 27, 73
93, 107, 27, 71
75, 88, 28, 71
68, 84, 28, 71
67, 86, 27, 71
67, 95, 27, 71
75, 102, 28, 70
104, 113, 29, 69
113, 117, 30, 68
128, 112, 29, 69
156, 99, 29, 69
178, 103, 29, 69
181, 113, 28, 69
186, 127, 27, 69
185, 132, 27, 69
178, 134, 28, 70
152, 139, 27, 71
142, 127, 26, 75
132, 117, 26, 74
124, 116, 26, 75
118, 120, 26, 75
116, 120, 26, 75
118, 125, 27, 73
126, 133, 27, 73
127, 133, 27, 74
134, 119, 27, 74
134, 105, 26, 75
148, 94, 27, 74
149, 90, 27, 73
150, 92, 27, 74
149, 99, 28, 74
134, 107, 28, 73
116, 111, 28, 71
114, 105, 27, 72
113, 92, 27, 73
108, 86, 26, 74
116, 89, 26, 74
120, 95, 27, 72
124, 99, 27, 71
134, 108, 27, 71
141, 114, 27, 71
143, 118, 28, 70
152, 106, 27, 70
156, 97, 27, 71
154, 95, 28, 71
150, 100, 27, 72
146, 108, 27, 73
138, 121, 27, 71
117, 123, 27, 71
113, 113, 27, 71
108, 102, 26, 73
107, 95, 26, 72
116, 96, 26, 72
124, 102, 26, 72
140, 110, 27, 71
148, 115, 27, 71
156, 122, 27, 71
164, 109, 28, 73
179, 91, 28, 73
186, 88, 28, 73
179, 91, 28, 73
175, 97, 28, 73
171, 105, 28, 74
151, 109, 28, 73
144, 111, 28, 73
130, 100, 28, 71
117, 91, 27, 73
117, 91, 27, 73
116, 96, 26, 72
119, 102, 26, 73
129, 113, 27, 71
149, 120, 27, 69
157, 115, 27, 68
165, 108, 27, 67
179, 97, 28, 65
180, 98, 28, 65
174, 104, 26, 67
168, 110, 26, 68
157, 121, 26, 67
141, 122, 26, 66
128, 121, 26, 68
110, 101, 26, 67
97, 91, 26, 68
98, 92, 25, 68
100, 94, 25, 69
107, 94, 25, 68
114, 101, 24, 69
126, 100, 24, 68
139, 90, 25, 68
148, 73, 25, 68
155, 73, 26, 67
158, 72, 25, 67
153, 72, 25, 68
147, 85, 25, 70
133, 99, 26, 70
104, 114, 26, 70
100, 115, 25, 68
89, 103, 26, 68
75, 101, 26, 69
77, 103, 25, 69
77, 106, 25, 69
90, 109, 25, 68
96, 112, 25, 67
99, 112, 25, 67
113, 98, 25, 67
132, 80, 26, 63
147, 72, 25, 63
147, 78, 25, 63
147, 86, 24, 63
138, 101, 24, 63
116, 103, 24, 63
104, 104, 24, 65
86, 90, 24, 66
75, 87, 24, 66
67, 88, 24, 67
64, 92, 25, 67
67, 100, 25, 66
82, 107, 25, 65
97, 106, 25, 65
100, 102, 26, 66
125, 93, 26, 65
146, 79, 25, 66
153, 77, 24, 67
145, 87, 24, 69
134, 100, 24, 69
122, 108, 25, 69
99, 118, 25, 69
92, 114, 24, 70
86, 104, 24, 70
80, 98, 24, 71
88, 95, 23, 72
94, 98, 24, 71
97, 102, 25, 70
116, 102, 24, 71
118, 94, 24, 71
120, 93, 24, 71
133, 81, 24, 71
142, 73, 23, 71
143, 69, 23, 71
