161, 38, 54, 161
161, 38, 60, 159
160, 35, 62, 162
160, 33, 63, 163
156, 29, 63, 166
153, 23, 61, 175
155, 18, 58, 186
157, 8, 55, 200
159, -10, 53, 216
158, -14, 52, 225
157, -13, 54, 231
158, -17, 55, 235
156, -12, 59, 234
156, -10, 60, 230
154, -3, 62, 224
155, 1, 63, 218
154, 7, 64, 212
154, 12, 64, 207
154, 32, 67, 198
156, 43, 68, 188
158, 51, 68, 182
159, 54, 68, 177
159, 60, 69, 172
158, 64, 71, 167
157, 67, 73, 167
155, 67, 74, 166
152, 65, 74, 163
145, 66, 76, 161
135, 68, 80, 157
123, 67, 84, 155
115, 67, 88, 150
111, 65, 93, 148
110, 64, 96, 146
109, 63, 99, 145
114, 57, 104, 145
113, 54, 107, 146
113, 45, 109, 148
110, 41, 111, 150
115, 39, 110, 151
115, 44, 108, 148
115, 55, 102, 145
117, 56, 98, 142
118, 55, 87, 145
127, 56, 77, 147
135, 57, 70, 145
140, 61, 64, 146
136, 69, 61, 151
136, 66, 61, 153
136, 64, 61, 153
134, 67, 63, 149
131, 70, 66, 147
130, 72, 69, 144
128, 74, 70, 143
128, 75, 71, 141
126, 75, 71, 140
122, 77, 71, 140
118, 82, 72, 140
114, 78, 73, 141
109, 77, 73, 142
104, 75, 74, 144
102, 73, 73, 148
98, 68, 73, 153
92, 67, 74, 157
90, 63, 75, 160
89, 67, 76, 163
89, 68, 77, 165
87, 72, 78, 164
87, 70, 80, 164
86, 73, 80, 162
87, 74, 79, 160
91, 71, 77, 155
94, 72, 75, 152
94, 73, 75, 150
94, 73, 74, 148
95, 68, 73, 147
94, 64, 73, 144
95, 61, 72, 141
98, 60, 70, 140
101, 62, 68, 137
102, 62, 68, 134
105, 64, 67, 132
108, 69, 65, 132
113, 71, 63, 132
115, 71, 61, 132
118, 71, 60, 130
118, 73, 58, 129
122, 72, 57, 128
124, 71, 55, 126
127, 73, 53, 125
129, 74, 51, 125
132, 78, 51, 124
132, 77, 49, 125
132, 82, 48, 125
131, 83, 48, 124
131, 92, 49, 123
131, 96, 51, 122
131, 100, 54, 120
132, 100, 56, 120
134, 101, 59, 120
136, 102, 61, 120
138, 100, 63, 121
138, 99, 64, 122
139, 100, 66, 123
143, 98, 67, 123
150, 93, 67, 124
152, 89, 69, 125
152, 90, 69, 123
156, 86, 62, 129
157, 83, 56, 133
156, 83, 52, 136
157, 85, 49, 135
155, 85, 50, 134
154, 90, 52, 132
155, 91, 54, 131
156, 91, 56, 130
153, 91, 57, 130
149, 88, 59, 131
147, 88, 60, 131
146, 86, 60, 132
146, 81, 59, 134
144, 75, 57, 136
142, 71, 56, 138
140, 68, 53, 141
140, 69, 51, 143
140, 69, 50, 144
139, 71, 50, 144
135, 75, 50, 142
133, 79, 51, 140
135, 80, 51, 139
136, 79, 50, 141
136, 74, 49, 145
138, 72, 49, 146
143, 73, 50, 146
146, 76, 49, 144
147, 77, 51, 140
146, 78, 52, 139
147, 79, 57, 135
148, 80, 63, 134
143, 82, 68, 132
134, 81, 69, 131
136, 78, 70, 132
130, 77, 74, 133
125, 77, 75, 133
116, 73, 73, 136
108, 72, 70, 138
98, 75, 73, 134
94, 75, 73, 132
94, 76, 66, 140
97, 73, 61, 146
98, 70, 58, 152
99, 69, 56, 157
101, 71, 56, 158
101, 77, 57, 159
102, 79, 56, 157
104, 83, 58, 156
105, 86, 59, 155
107, 89, 61, 150
108, 88, 62, 147
109, 88, 64, 144
111, 89, 64, 141
115, 86, 64, 139
118, 83, 64, 138
119, 83, 63, 137
119, 80, 62, 137
119, 77, 61, 136
119, 74, 60, 134
120, 72, 58, 132
120, 72, 58, 130
118, 73, 57, 126
113, 77, 56, 124
109, 81, 56, 123
105, 85, 56, 124
98, 89, 56, 124
94, 89, 56, 125
90, 92, 58, 124
89, 93, 59, 124
88, 95, 59, 125
86, 95, 60, 125
86, 98, 60, 123
89, 98, 58, 121
91, 98, 58, 120
95, 97, 57, 118
96, 93, 56, 120
98, 87, 55, 123
99, 84, 55, 127
100, 80, 55, 131
97, 75, 57, 134
96, 71, 59, 138
89, 65, 61, 143
82, 64, 62, 146
71, 59, 62, 148
65, 62, 62, 150
58, 63, 64, 149
53, 63, 65, 148
48, 63, 66, 146
48, 59, 67, 146
52, 68, 67, 142
56, 67, 67, 139
58, 70, 67, 134
59, 75, 67, 131
56, 77, 73, 125
54, 83, 77, 121
56, 81, 79, 118
56, 83, 81, 116
58, 81, 80, 117
61, 76, 79, 118
64, 81, 78, 117
65, 80, 80, 116
74, 79, 77, 118
80, 73, 77, 120
84, 65, 76, 125
96, 73, 77, 125
96, 69, 78, 126
86, 75, 76, 128
100, 68, 76, 130
102, 63, 77, 133
104, 59, 76, 136
104, 57, 77, 139
93, 60, 76, 141
94, 61, 76, 142
95, 68, 75, 143
82, 65, 74, 145
82, 63, 74, 148
83, 59, 72, 151
85, 60, 70, 150
88, 59, 67, 152
92, 58, 68, 153
95, 58, 68, 154
95, 62, 71, 153
101, 68, 70, 152
103, 76, 69, 151
106, 75, 70, 148
110, 77, 69, 147
114, 78, 69, 145
115, 80, 69, 143
114, 79, 69, 144
116, 79, 68, 142
120, 76, 69, 143
122, 77, 70, 143
125, 79, 70, 142
128, 79, 70, 142
139, 82, 72, 142
138, 79, 74, 141
142, 94, 73, 138
142, 99, 72, 132
143, 102, 70, 128
132, 86, 68, 131
135, 85, 67, 133
124, 84, 67, 135
124, 82, 67, 138
123, 84, 70, 138
118, 91, 80, 133
110, 86, 81, 134
111, 86, 83, 135
114, 82, 83, 136
118, 78, 81, 137
119, 76, 79, 136
122, 77, 76, 135
128, 73, 75, 135
132, 70, 72, 134
136, 69, 71, 132
139, 73, 71, 131
140, 76, 72, 129
141, 74, 72, 129
142, 76, 73, 127
142, 78, 74, 127
133, 75, 73, 129
134, 73, 73, 131
130, 78, 83, 128
120, 72, 81, 131
108, 70, 78, 133
96, 62, 75, 135
84, 61, 73, 137
86, 59, 71, 138
85, 70, 70, 139
84, 73, 71, 141
87, 74, 71, 141
87, 70, 73, 142
87, 66, 74, 143
89, 68, 74, 144
92, 68, 75, 143
93, 71, 74, 143
97, 74, 72, 145
113, 73, 70, 148
118, 72, 67, 149
119, 71, 66, 150
118, 68, 68, 151
115, 65, 70, 154
126, 59, 73, 156
125, 53, 75, 157
138, 52, 77, 156
136, 51, 79, 156
133, 47, 80, 156
132, 46, 80, 157
128, 47, 83, 157
125, 50, 85, 157
119, 54, 90, 156
115, 59, 94, 155
113, 60, 96, 157
110, 58, 99, 157
106, 63, 101, 158
99, 68, 104, 160
93, 69, 103, 162
94, 70, 101, 163
90, 72, 98, 163
95, 74, 96, 162
98, 77, 95, 159
100, 78, 94, 158
111, 74, 93, 158
114, 72, 92, 158
